date,campaign_name,channel,impressions,clicks,cost,conversions,revenue,search_query,keyword,match_type,installs,impression_share,lost_is_budget,lost_is_rank,avg_position,top_impression_share,absolute_top_impression_share,device,country,campaign_budget,monthly_budget,target_cpa,target_roas,target_cpi,conversion_value,estimated_ltv,margin
2026-01-06,Google Search - NonBrand,Google Search,335,16,21.05,3,180.72,ppc budget optimization planner,budget optimization,broad,3,0.816,0.066,0.171,1.98,0.898,0.571,Tablet,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-06,Google Search - NonBrand,Google Search,266,19,18.18,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.816,0.066,0.171,2.28,0.898,0.571,Tablet,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-06,Google Search - Competitors,Google Search,1180,59,98.36,2,72.99,,,,2,0.586,0.126,0.129,1.52,0.645,0.41,Desktop,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-06,Google Search - Competitors,Google Search,108,2,37.29,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.586,0.126,0.129,2.56,0.645,0.41,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-06,Google Search - Competitors,Google Search,141,8,49.25,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.586,0.126,0.129,1.59,0.645,0.41,Desktop,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-06,Google Search - Competitors,Google Search,167,5,26.6,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.586,0.126,0.129,2.63,0.645,0.41,Tablet,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-06,Meta Ads - Prospecting,Meta,9020,164,325.49,11,878.55,,,,12,0.677,0.14,0.057,1.85,0.745,0.474,Tablet,Germany,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-01-06,Meta Ads - Retargeting,Meta,558,18,22.35,0,0.0,,,,0,0.4,0.55,0.05,2.21,0.44,0.28,Mobile,United States,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-01-06,YouTube - Brand Awareness,YouTube,3276,78,99.04,0,0.0,,,,0,0.636,0.095,0.075,1.95,0.699,0.445,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-06,YouTube - Brand Awareness,YouTube,386,26,20.49,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.636,0.095,0.075,2.67,0.699,0.445,Mobile,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-06,YouTube - Brand Awareness,YouTube,361,27,16.17,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.636,0.095,0.075,1.93,0.699,0.445,Tablet,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-06,YouTube - Brand Awareness,YouTube,485,11,28.17,0,0.0,marketing jobs salary definition,jobs,broad,0,0.636,0.095,0.075,1.4,0.699,0.445,Tablet,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-06,YouTube - Brand Awareness,YouTube,335,18,11.81,0,0.0,how to reset google ads password,support,broad,0,0.636,0.095,0.075,1.53,0.699,0.445,Desktop,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-07,Google Search - Brand,Google Search,7800,100,293.74,9,896.54,,,,9,0.7,0.02,0.28,3.03,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-07,Google Search - Brand,Google Search,792,31,51.73,1,97.75,forecastiq,forecastiq,exact,1,0.7,0.02,0.28,2.28,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-07,Google Search - Brand,Google Search,897,40,74.21,2,217.06,forecastiq pricing,forecastiq,phrase,2,0.7,0.02,0.28,1.65,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-07,Google Search - Brand,Google Search,725,38,67.85,5,515.26,forecastiq software reviews,forecastiq,broad,5,0.7,0.02,0.28,2.17,0.77,0.49,Desktop,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-07,Google Search - Brand,Google Search,689,43,67.57,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,2.04,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-07,Google Search - NonBrand,Google Search,7296,128,151.69,3,180.44,,,,3,0.685,0.052,0.143,2.4,0.754,0.48,Mobile,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-07,Google Search - NonBrand,Google Search,923,45,50.89,7,413.74,paid ads forecasting tool,forecasting tool,phrase,7,0.685,0.052,0.143,1.24,0.754,0.48,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-07,Google Search - NonBrand,Google Search,949,25,35.59,4,230.14,marketing forecasting software,forecasting tool,exact,4,0.685,0.052,0.143,1.26,0.754,0.48,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-07,Google Search - NonBrand,Google Search,1010,73,73.78,14,911.89,ppc budget optimization planner,budget optimization,broad,16,0.685,0.052,0.143,2.11,0.754,0.48,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-07,Google Search - NonBrand,Google Search,790,30,19.98,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.685,0.052,0.143,2.82,0.754,0.48,Desktop,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-07,Google Search - Competitors,Google Search,2924,68,168.6,2,76.12,,,,2,0.603,0.078,0.165,2.65,0.664,0.422,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-07,Google Search - Competitors,Google Search,417,10,35.58,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.603,0.078,0.165,2.96,0.664,0.422,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-07,Google Search - Competitors,Google Search,243,10,48.18,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.603,0.078,0.165,2.74,0.664,0.422,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-07,Google Search - Competitors,Google Search,234,7,24.79,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.603,0.078,0.165,2.12,0.664,0.422,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-07,Meta Ads - Prospecting,Meta,3744,72,203.57,6,525.8,,,,6,0.693,0.167,0.111,1.4,0.763,0.485,Tablet,Canada,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-01-07,Meta Ads - Retargeting,Meta,1365,39,48.27,1,117.26,,,,1,0.4,0.55,0.05,3.27,0.44,0.28,Mobile,Canada,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-01-07,YouTube - Brand Awareness,YouTube,1309,119,195.53,0,0.0,,,,0,0.664,0.097,0.059,2.1,0.731,0.465,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-07,YouTube - Brand Awareness,YouTube,121,8,22.55,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.664,0.097,0.059,2.61,0.731,0.465,Mobile,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-07,YouTube - Brand Awareness,YouTube,121,3,15.37,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.664,0.097,0.059,2.63,0.731,0.465,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-07,YouTube - Brand Awareness,YouTube,116,3,30.05,0,0.0,marketing jobs salary definition,jobs,broad,0,0.664,0.097,0.059,2.84,0.731,0.465,Tablet,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-07,YouTube - Brand Awareness,YouTube,174,10,11.12,0,0.0,how to reset google ads password,support,broad,0,0.664,0.097,0.059,3.69,0.731,0.465,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-08,Google Search - Brand,Google Search,3248,56,122.42,4,380.88,,,,4,0.7,0.02,0.28,1.27,0.77,0.49,Tablet,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-08,Google Search - Brand,Google Search,461,26,30.03,1,97.51,forecastiq,forecastiq,exact,1,0.7,0.02,0.28,2.33,0.77,0.49,Mobile,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-08,Google Search - Brand,Google Search,477,15,14.9,1,95.16,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,1.66,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-08,Google Search - Brand,Google Search,389,23,29.49,3,281.23,forecastiq software reviews,forecastiq,broad,3,0.7,0.02,0.28,1.39,0.77,0.49,Tablet,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-08,Google Search - Brand,Google Search,367,29,39.26,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,2.57,0.77,0.49,Mobile,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-08,Google Search - NonBrand,Google Search,9230,130,379.76,8,521.57,,,,9,0.872,0.245,0.06,1.7,0.959,0.61,Tablet,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-08,Google Search - NonBrand,Google Search,1002,73,143.55,9,488.12,paid ads forecasting tool,forecasting tool,phrase,10,0.872,0.245,0.06,2.37,0.959,0.61,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-08,Google Search - NonBrand,Google Search,779,43,35.5,9,489.62,marketing forecasting software,forecasting tool,exact,9,0.872,0.245,0.06,2.56,0.959,0.61,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-08,Google Search - NonBrand,Google Search,1380,80,140.26,23,1326.73,ppc budget optimization planner,budget optimization,broad,23,0.872,0.245,0.06,1.52,0.959,0.61,Tablet,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-08,Google Search - NonBrand,Google Search,975,38,17.89,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.872,0.245,0.06,2.75,0.959,0.61,Tablet,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-08,Google Search - Competitors,Google Search,1792,56,97.94,2,84.16,,,,2,0.893,0.239,0.116,1.55,0.982,0.625,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-08,Google Search - Competitors,Google Search,266,14,33.61,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.893,0.239,0.116,3.48,0.982,0.625,Desktop,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-08,Google Search - Competitors,Google Search,227,17,43.75,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.893,0.239,0.116,2.77,0.982,0.625,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-08,Google Search - Competitors,Google Search,150,3,25.45,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.893,0.239,0.116,3.11,0.982,0.625,Desktop,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-08,Meta Ads - Prospecting,Meta,7074,131,240.84,7,592.76,,,,8,0.793,0.181,0.155,2.84,0.872,0.555,Mobile,United Kingdom,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-01-08,Meta Ads - Retargeting,Meta,1463,19,39.1,1,130.55,,,,1,0.4,0.55,0.05,1.95,0.44,0.28,Desktop,United States,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-01-08,YouTube - Brand Awareness,YouTube,3799,131,189.16,0,0.0,,,,0,0.887,0.161,0.175,2.51,0.975,0.621,Mobile,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-08,YouTube - Brand Awareness,YouTube,547,37,20.31,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.887,0.161,0.175,3.51,0.975,0.621,Desktop,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-08,YouTube - Brand Awareness,YouTube,318,19,14.43,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.887,0.161,0.175,3.36,0.975,0.621,Mobile,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-08,YouTube - Brand Awareness,YouTube,432,28,31.73,0,0.0,marketing jobs salary definition,jobs,broad,0,0.887,0.161,0.175,2.53,0.975,0.621,Mobile,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-08,YouTube - Brand Awareness,YouTube,455,24,11.25,0,0.0,how to reset google ads password,support,broad,0,0.887,0.161,0.175,2.82,0.975,0.621,Mobile,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-09,Google Search - Brand,Google Search,2208,46,94.74,3,315.8,,,,3,0.7,0.02,0.28,1.55,0.77,0.49,Mobile,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-09,Google Search - Brand,Google Search,322,7,9.83,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,1.79,0.77,0.49,Desktop,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-09,Google Search - Brand,Google Search,247,16,18.21,1,98.61,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,2.33,0.77,0.49,Tablet,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-09,Google Search - Brand,Google Search,291,10,12.93,1,99.37,forecastiq software reviews,forecastiq,broad,1,0.7,0.02,0.28,2.93,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-09,Google Search - Brand,Google Search,254,10,19.54,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,3.76,0.77,0.49,Desktop,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-09,Google Search - NonBrand,Google Search,10302,202,237.59,5,299.75,,,,5,0.626,0.195,0.063,2.48,0.689,0.438,Tablet,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-09,Google Search - NonBrand,Google Search,1003,63,116.13,8,471.0,paid ads forecasting tool,forecasting tool,phrase,9,0.626,0.195,0.063,1.25,0.689,0.438,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-09,Google Search - NonBrand,Google Search,1002,65,122.07,12,790.41,marketing forecasting software,forecasting tool,exact,12,0.626,0.195,0.063,3.04,0.689,0.438,Desktop,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-09,Google Search - NonBrand,Google Search,998,29,30.75,7,446.26,ppc budget optimization planner,budget optimization,broad,8,0.626,0.195,0.063,1.86,0.689,0.438,Tablet,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-09,Google Search - NonBrand,Google Search,1149,63,17.21,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.626,0.195,0.063,1.2,0.689,0.438,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-09,Google Search - Competitors,Google Search,1560,78,165.68,3,114.04,,,,3,0.875,0.058,0.101,1.13,0.963,0.613,Tablet,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-09,Google Search - Competitors,Google Search,193,12,36.45,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.875,0.058,0.101,2.28,0.963,0.613,Mobile,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-09,Google Search - Competitors,Google Search,217,9,46.03,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.875,0.058,0.101,3.59,0.963,0.613,Tablet,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-09,Google Search - Competitors,Google Search,171,10,24.87,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.875,0.058,0.101,1.65,0.963,0.613,Desktop,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-09,Meta Ads - Prospecting,Meta,1460,73,138.41,3,258.22,,,,3,0.697,0.09,0.189,1.26,0.767,0.488,Tablet,United States,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-01-09,Meta Ads - Retargeting,Meta,990,18,45.2,2,228.23,,,,2,0.4,0.55,0.05,2.22,0.44,0.28,Tablet,United Kingdom,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-01-09,YouTube - Brand Awareness,YouTube,770,55,144.13,0,0.0,,,,0,0.636,0.161,0.093,1.63,0.7,0.445,Desktop,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-09,YouTube - Brand Awareness,YouTube,74,3,21.17,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.636,0.161,0.093,2.51,0.7,0.445,Tablet,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-09,YouTube - Brand Awareness,YouTube,75,3,16.51,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.636,0.161,0.093,3.06,0.7,0.445,Desktop,United Kingdom,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-09,YouTube - Brand Awareness,YouTube,99,3,30.58,0,0.0,marketing jobs salary definition,jobs,broad,0,0.636,0.161,0.093,3.71,0.7,0.445,Desktop,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-09,YouTube - Brand Awareness,YouTube,84,1,11.2,0,0.0,how to reset google ads password,support,broad,0,0.636,0.161,0.093,3.43,0.7,0.445,Tablet,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-10,Google Search - Brand,Google Search,2442,66,104.71,4,416.41,,,,4,0.7,0.02,0.28,3.15,0.77,0.49,Tablet,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-10,Google Search - Brand,Google Search,357,27,33.4,1,92.33,forecastiq,forecastiq,exact,1,0.7,0.02,0.28,2.89,0.77,0.49,Tablet,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-10,Google Search - Brand,Google Search,361,24,25.41,1,100.23,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,1.99,0.77,0.49,Mobile,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-10,Google Search - Brand,Google Search,254,9,10.91,1,104.5,forecastiq software reviews,forecastiq,broad,1,0.7,0.02,0.28,2.08,0.77,0.49,Desktop,United States,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-10,Google Search - Brand,Google Search,213,15,23.51,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,3.75,0.77,0.49,Tablet,Canada,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-10,Google Search - NonBrand,Google Search,7614,141,353.25,9,521.53,,,,9,0.624,0.117,0.089,1.73,0.686,0.437,Desktop,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-10,Google Search - NonBrand,Google Search,732,45,48.87,7,381.61,paid ads forecasting tool,forecasting tool,phrase,7,0.624,0.117,0.089,2.78,0.686,0.437,Desktop,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-10,Google Search - NonBrand,Google Search,973,69,96.4,11,632.48,marketing forecasting software,forecasting tool,exact,13,0.624,0.117,0.089,3.37,0.686,0.437,Desktop,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-10,Google Search - NonBrand,Google Search,708,26,30.87,6,384.37,ppc budget optimization planner,budget optimization,broad,6,0.624,0.117,0.089,2.42,0.686,0.437,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-10,Google Search - NonBrand,Google Search,981,46,16.8,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.624,0.117,0.089,3.25,0.686,0.437,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-10,Google Search - Competitors,Google Search,572,52,106.08,1,41.39,,,,1,0.836,0.164,0.053,1.53,0.92,0.585,Desktop,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-10,Google Search - Competitors,Google Search,71,5,32.36,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.836,0.164,0.053,2.38,0.92,0.585,Mobile,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-10,Google Search - Competitors,Google Search,76,4,41.58,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.836,0.164,0.053,3.61,0.92,0.585,Mobile,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-10,Google Search - Competitors,Google Search,77,2,26.01,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.836,0.164,0.053,3.63,0.92,0.585,Mobile,United Kingdom,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-10,Meta Ads - Prospecting,Meta,1120,70,189.81,5,395.01,,,,5,0.651,0.164,0.138,3.06,0.716,0.456,Desktop,Germany,200.0,6080.0,35.0,1.8,12.0,80.0,200.0,0.4
2026-01-10,Meta Ads - Retargeting,Meta,1040,16,32.56,1,111.98,,,,1,0.4,0.55,0.05,3.12,0.44,0.28,Desktop,United Kingdom,50.0,1520.0,25.0,3.5,8.0,120.0,400.0,0.6
2026-01-10,YouTube - Brand Awareness,YouTube,5472,76,100.84,0,0.0,,,,0,0.579,0.228,0.196,2.68,0.637,0.405,Tablet,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-10,YouTube - Brand Awareness,YouTube,699,51,24.2,0,0.0,free advertising tutorial youtube,marketing tutorial,broad,0,0.579,0.228,0.196,2.78,0.637,0.405,Mobile,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-10,YouTube - Brand Awareness,YouTube,500,25,15.55,0,0.0,cheap keyword planner software download,keyword planner,broad,0,0.579,0.228,0.196,2.45,0.637,0.405,Tablet,United States,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-10,YouTube - Brand Awareness,YouTube,587,36,30.33,0,0.0,marketing jobs salary definition,jobs,broad,0,0.579,0.228,0.196,2.92,0.637,0.405,Desktop,Canada,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-10,YouTube - Brand Awareness,YouTube,745,40,12.0,0,0.0,how to reset google ads password,support,broad,0,0.579,0.228,0.196,3.72,0.637,0.405,Mobile,Germany,150.0,4560.0,60.0,0.5,25.0,30.0,80.0,0.15
2026-01-11,Google Search - Brand,Google Search,3016,52,136.51,3,301.0,,,,3,0.7,0.02,0.28,1.78,0.77,0.49,Mobile,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-11,Google Search - Brand,Google Search,293,13,20.0,0,0.0,forecastiq,forecastiq,exact,0,0.7,0.02,0.28,1.3,0.77,0.49,Desktop,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-11,Google Search - Brand,Google Search,359,21,25.8,1,103.28,forecastiq pricing,forecastiq,phrase,1,0.7,0.02,0.28,1.67,0.77,0.49,Tablet,United Kingdom,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-11,Google Search - Brand,Google Search,313,17,28.63,2,188.05,forecastiq software reviews,forecastiq,broad,2,0.7,0.02,0.28,1.51,0.77,0.49,Mobile,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-11,Google Search - Brand,Google Search,371,25,34.03,0,0.0,forecastiq login portal,forecastiq,phrase,0,0.7,0.02,0.28,2.21,0.77,0.49,Desktop,Germany,150.0,4560.0,30.0,2.5,10.0,100.0,300.0,0.5
2026-01-11,Google Search - NonBrand,Google Search,6804,108,173.32,3,166.58,,,,3,0.802,0.121,0.093,2.58,0.882,0.561,Tablet,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-11,Google Search - NonBrand,Google Search,812,29,47.12,3,178.91,paid ads forecasting tool,forecasting tool,phrase,3,0.802,0.121,0.093,1.39,0.882,0.561,Mobile,Germany,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-11,Google Search - NonBrand,Google Search,645,32,48.27,6,350.15,marketing forecasting software,forecasting tool,exact,7,0.802,0.121,0.093,2.27,0.882,0.561,Mobile,United States,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-11,Google Search - NonBrand,Google Search,776,50,77.42,10,655.0,ppc budget optimization planner,budget optimization,broad,11,0.802,0.121,0.093,3.34,0.882,0.561,Tablet,Canada,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-11,Google Search - NonBrand,Google Search,1000,26,18.6,0,0.0,ads forecasting template excel,forecasting tool,broad,0,0.802,0.121,0.093,2.19,0.882,0.561,Mobile,United Kingdom,300.0,9120.0,40.0,1.5,15.0,60.0,150.0,0.35
2026-01-11,Google Search - Competitors,Google Search,3053,43,55.88,0,0.0,,,,0,0.613,0.249,0.076,1.34,0.674,0.429,Mobile,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-11,Google Search - Competitors,Google Search,272,17,32.54,0,0.0,semrush forecasting tool alternative,semrush,phrase,0,0.613,0.249,0.076,3.46,0.674,0.429,Desktop,Canada,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-11,Google Search - Competitors,Google Search,376,28,48.61,0,0.0,ahrefs traffic forecaster,ahrefs,broad,0,0.613,0.249,0.076,3.03,0.674,0.429,Desktop,Germany,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
2026-01-11,Google Search - Competitors,Google Search,342,19,23.86,0,0.0,spyfu competitor ads budget planner,competitor template,broad,0,0.613,0.249,0.076,1.7,0.674,0.429,Mobile,United States,100.0,3040.0,50.0,0.8,20.0,40.0,100.0,0.2
